"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements","even_split_commitments","even_split_disbursements"
"34474","34474_1905123","3","1905123","Đông Anh District","21.13519","105.8423","ADM2","second-order administrative division","6295630|6255147|VN|44|1905123","Earth|Asia|Vietnam|Thành Phố Hà Nội|Đông Anh District","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_8609068","3","8609068","Bình Xuyên District","21.30561","105.66225","ADM2","second-order administrative division","6295630|6255147|VN|86|8609068","Earth|Asia|Vietnam|Tỉnh Vĩnh Phúc|Bình Xuyên District","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905533","3","1905533","Cao Lộc District","21.89857","106.85435","ADM2","second-order administrative division","6295630|6255147|VN|39|1905533","Earth|Asia|Vietnam|Tỉnh Lạng Sơn|Cao Lộc District","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905125","3","1905125","Gia Lâm District","21.03156","105.97432","ADM2","second-order administrative division","6295630|6255147|VN|44|1905125","Earth|Asia|Vietnam|Thành Phố Hà Nội|Gia Lâm District","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905538","3","1905538","Hữu Lũng District","21.54474","106.34386","ADM2","second-order administrative division","6295630|6255147|VN|39|1905538","Earth|Asia|Vietnam|Tỉnh Lạng Sơn|Hữu Lũng District","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905586","3","1905586","Hạ Hòa District","21.57763","104.99464","ADM2","second-order administrative division","6295630|6255147|VN|83|1905586","Earth|Asia|Vietnam|Tỉnh Phú Thọ|Hạ Hòa District","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905007","3","1905007","Huyện Bảo Thắng","22.36896","104.13893","ADM2","second-order administrative division","6295630|6255147|VN|90|1905007","Earth|Asia|Vietnam|Tỉnh Lào Cai|Huyện Bảo Thắng","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905012","3","1905012","Huyện Bảo Yên","22.26109","104.46424","ADM2","second-order administrative division","6295630|6255147|VN|90|1905012","Earth|Asia|Vietnam|Tỉnh Lào Cai|Huyện Bảo Yên","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905535","3","1905535","Huyện Chi Lăng","21.67602","106.62925","ADM2","second-order administrative division","6295630|6255147|VN|39|1905535","Earth|Asia|Vietnam|Tỉnh Lạng Sơn|Huyện Chi Lăng","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905441","3","1905441","Huyện Lạng Giang","21.37743","106.25866","ADM2","second-order administrative division","6295630|6255147|VN|71|1905441","Earth|Asia|Vietnam|Tỉnh Bắc Giang|Huyện Lạng Giang","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905573","3","1905573","Huyện Mê Linh","21.18245","105.7114","ADM2","second-order administrative division","6295630|6255147|VN|44|1905573","Earth|Asia|Vietnam|Thành Phố Hà Nội|Huyện Mê Linh","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905500","3","1905500","Huyện Phổ Yên","21.41206","105.82432","ADM2","second-order administrative division","6295630|6255147|VN|85|1905500","Earth|Asia|Vietnam|Tỉnh Thái Nguyên|Huyện Phổ Yên","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905575","3","1905575","Huyện Vĩnh Tường","21.24433","105.49683","ADM2","second-order administrative division","6295630|6255147|VN|86|1905575","Earth|Asia|Vietnam|Tỉnh Vĩnh Phúc|Huyện Vĩnh Tường","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905434","3","1905434","Huyện Việt Yên","21.27493","106.08998","ADM2","second-order administrative division","6295630|6255147|VN|71|1905434","Earth|Asia|Vietnam|Tỉnh Bắc Giang|Huyện Việt Yên","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905438","3","1905438","Huyện Yên Dũng","21.21667","106.25","ADM2","second-order administrative division","6295630|6255147|VN|71|1905438","Earth|Asia|Vietnam|Tỉnh Bắc Giang|Huyện Yên Dũng","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_8741043","3","8741043","Lâm Thao District","21.29971","105.31119","ADM2","second-order administrative division","6295630|6255147|VN|83|8741043","Earth|Asia|Vietnam|Tỉnh Phú Thọ|Lâm Thao District","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_8615793","3","8615793","Quận Long Biên","21.04144","105.8962","ADM2","second-order administrative division","6295630|6255147|VN|44|8615793","Earth|Asia|Vietnam|Thành Phố Hà Nội|Quận Long Biên","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905128","3","1905128","Sóc Sơn District","21.27098","105.82976","ADM2","second-order administrative division","6295630|6255147|VN|44|1905128","Earth|Asia|Vietnam|Thành Phố Hà Nội|Sóc Sơn District","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_8609067","3","8609067","Tam Dương District","21.36189","105.5569","ADM2","second-order administrative division","6295630|6255147|VN|86|8609067","Earth|Asia|Vietnam|Tỉnh Vĩnh Phúc|Tam Dương District","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905865","3","1905865","Thành phố Bắc Giang","21.28985","106.18903","ADM2","second-order administrative division","6295630|6255147|VN|71|1905865","Earth|Asia|Vietnam|Tỉnh Bắc Giang|Thành phố Bắc Giang","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905413","3","1905413","Thành Phố Bắc Ninh","21.17995","106.0696","ADM2","second-order administrative division","6295630|6255147|VN|74|1905413","Earth|Asia|Vietnam|Tỉnh Bắc Ninh|Thành Phố Bắc Ninh","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905005","3","1905005","Thành Phố Lào Cai","22.41944","103.99502","ADM2","second-order administrative division","6295630|6255147|VN|90|1905005","Earth|Asia|Vietnam|Tỉnh Lào Cai|Thành Phố Lào Cai","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905531","3","1905531","Thành Phố Lạng Sơn","21.84898","106.7431","ADM2","second-order administrative division","6295630|6255147|VN|39|1905531","Earth|Asia|Vietnam|Tỉnh Lạng Sơn|Thành Phố Lạng Sơn","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905855","3","1905855","Thành Phố Thái Nguyên","21.56062","105.80893","ADM2","second-order administrative division","6295630|6255147|VN|85|1905855","Earth|Asia|Vietnam|Tỉnh Thái Nguyên|Thành Phố Thái Nguyên","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905571","3","1905571","Thành Phố Vĩnh Yên","21.30538","105.5947","ADM2","second-order administrative division","6295630|6255147|VN|86|1905571","Earth|Asia|Vietnam|Tỉnh Vĩnh Phúc|Thành Phố Vĩnh Yên","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905578","3","1905578","Thành Phố Việt Trì","21.32958","105.39217","ADM2","second-order administrative division","6295630|6255147|VN|83|1905578","Earth|Asia|Vietnam|Tỉnh Phú Thọ|Thành Phố Việt Trì","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905660","3","1905660","Thành Phố Yên Bái","21.7324","104.9064","ADM2","second-order administrative division","6295630|6255147|VN|70|1905660","Earth|Asia|Vietnam|Tỉnh Yên Bái|Thành Phố Yên Bái","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905579","3","1905579","Thị xã Phú Thọ","21.41664","105.23636","ADM2","second-order administrative division","6295630|6255147|VN|83|1905579","Earth|Asia|Vietnam|Tỉnh Phú Thọ|Thị xã Phú Thọ","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_8340641","3","8340641","Thị Xã Từ Sơn","21.12997","105.95932","ADM2","second-order administrative division","6295630|6255147|VN|74|8340641","Earth|Asia|Vietnam|Tỉnh Bắc Ninh|Thị Xã Từ Sơn","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905581","3","1905581","Thanh Ba District","21.47816","105.15881","ADM2","second-order administrative division","6295630|6255147|VN|83|1905581","Earth|Asia|Vietnam|Tỉnh Phú Thọ|Thanh Ba District","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905416","3","1905416","Tiên Du District","21.12195","106.03995","ADM2","second-order administrative division","6295630|6255147|VN|74|1905416","Earth|Asia|Vietnam|Tỉnh Bắc Ninh|Tiên Du District","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905662","3","1905662","Trấn Yên District","21.66586","104.79702","ADM2","second-order administrative division","6295630|6255147|VN|70|1905662","Earth|Asia|Vietnam|Tỉnh Yên Bái|Trấn Yên District","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1905665","3","1905665","Văn Yên District","21.90022","104.56669","ADM2","second-order administrative division","6295630|6255147|VN|70|1905665","Earth|Asia|Vietnam|Tỉnh Yên Bái|Văn Yên District","1","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1570656","1","1570656","Phúc Yên","21.23695","105.70483","PPLA2","seat of a second-order administrative division","6295630|6255147|VN|86|1570656","Earth|Asia|Vietnam|Tỉnh Vĩnh Phúc|Phúc Yên","2","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1576303","1","1576303","Lào Cai","22.48556","103.97066","PPLA","seat of a first-order administrative division","6295630|6255147|VN|90|1576303","Earth|Asia|Vietnam|Tỉnh Lào Cai|Lào Cai","2","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1566319","1","1566319","Thành Phố Thái Nguyên","21.59422","105.84817","PPLA","seat of a first-order administrative division","6295630|6255147|VN|85|1566319","Earth|Asia|Vietnam|Tỉnh Thái Nguyên|Thành Phố Thái Nguyên","2","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1582998","1","1582998","Don Dang","21.9511","106.69767","PPL","populated place","6295630|6255147|VN|39|1582998","Earth|Asia|Vietnam|Tỉnh Lạng Sơn|Don Dang","2","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34474","34474_1581130","1","1581130","Hanoi","21.0245","105.84117","PPLC","capital of a political entity","6295630|6255147|VN|44|1581130","Earth|Asia|Vietnam|Thành Phố Hà Nội|Hanoi","2","1","1","US$64 million in concessional loan for Northern railway lines information signals","","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2003","2003","103108974.4","0.0","2713394.06316","0.0"
"34616","34616_1905124","3","1905124","Đống Đa District","21.01348","105.82679","ADM2","second-order administrative division","6295630|6255147|VN|44|1905124","Earth|Asia|Vietnam|Thành Phố Hà Nội|Đống Đa District","1","2","1","Chinese loan for Cat Linh--Ha Dong light rail","2011-10-10","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2011","2011","0.0","0.0","0.0","0.0"
"34616","34616_1581129","4","1581129","Thành Phố Hà Nội","21.0","105.75","ADM1","first-order administrative division","6295630|6255147|VN|44","Earth|Asia|Vietnam|Thành Phố Hà Nội","1","2","1","Chinese loan for Cat Linh--Ha Dong light rail","2011-10-10","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2011","2011","0.0","0.0","0.0","0.0"
"34616","34616_8616243","2","8616243","Phường Cát Linh","21.02954","105.82844","ADM3","third-order administrative division","6295630|6255147|VN|44|8616243","Earth|Asia|Vietnam|Thành Phố Hà Nội|Phường Cát Linh","1","2","1","Chinese loan for Cat Linh--Ha Dong light rail","2011-10-10","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2011","2011","0.0","0.0","0.0","0.0"
"34616","34616_8615914","2","8615914","Phường Yên Nghĩa","20.95244","105.73814","ADM3","third-order administrative division","6295630|6255147|VN|44|8615914","Earth|Asia|Vietnam|Thành Phố Hà Nội|Phường Yên Nghĩa","1","2","1","Chinese loan for Cat Linh--Ha Dong light rail","2011-10-10","start-actual","","end-actual","China","CHN","Viet Nam","VNM","210","Transport and Storage","Implementation","2011","2011","0.0","0.0","0.0","0.0"
"38832","38832_7910208","3","7910208","Abel Iturralde","-13.19785","-68.02663","ADM2","second-order administrative division","6295630|6255150|BO|04|7910208","Earth|South America|Bolivia|Departamento de La Paz|Abel Iturralde","1","1","1","CRCC wins 579 million USD contract to construct the Rurrenabaque-Riberalta Highway Project [Linked to #36350]","","start-actual","","end-actual","China","CHN","Bolivia","BOL","210","Transport and Storage","Pipeline/identification","2014","2014","526363636.4","0.0","87727272.7333","0.0"
"38832","38832_3915596","3","3915596","Provincia General José Ballivián","-14.0","-67.08333","ADM2","second-order administrative division","6295630|6255150|BO|03|3915596","Earth|South America|Bolivia|El Beni|Provincia General José Ballivián","1","1","1","CRCC wins 579 million USD contract to construct the Rurrenabaque-Riberalta Highway Project [Linked to #36350]","","start-actual","","end-actual","China","CHN","Bolivia","BOL","210","Transport and Storage","Pipeline/identification","2014","2014","526363636.4","0.0","87727272.7333","0.0"
"38832","38832_3901896","3","3901896","Provincia Vaca Diez","-11.66667","-66.0","ADM2","second-order administrative division","6295630|6255150|BO|03|3901896","Earth|South America|Bolivia|El Beni|Provincia Vaca Diez","1","1","1","CRCC wins 579 million USD contract to construct the Rurrenabaque-Riberalta Highway Project [Linked to #36350]","","start-actual","","end-actual","China","CHN","Bolivia","BOL","210","Transport and Storage","Pipeline/identification","2014","2014","526363636.4","0.0","87727272.7333","0.0"
"38832","38832_3901175","3","3901175","Provincia Yacuma","-13.5","-66.0","ADM2","second-order administrative division","6295630|6255150|BO|03|3901175","Earth|South America|Bolivia|El Beni|Provincia Yacuma","1","1","1","CRCC wins 579 million USD contract to construct the Rurrenabaque-Riberalta Highway Project [Linked to #36350]","","start-actual","","end-actual","China","CHN","Bolivia","BOL","210","Transport and Storage","Pipeline/identification","2014","2014","526363636.4","0.0","87727272.7333","0.0"
"38832","38832_3906466","1","3906466","Riberalta","-11.00654","-66.06312","PPL","populated place","6295630|6255150|BO|03|3906466","Earth|South America|Bolivia|El Beni|Riberalta","2","1","1","CRCC wins 579 million USD contract to construct the Rurrenabaque-Riberalta Highway Project [Linked to #36350]","","start-actual","","end-actual","China","CHN","Bolivia","BOL","210","Transport and Storage","Pipeline/identification","2014","2014","526363636.4","0.0","87727272.7333","0.0"
"38832","38832_3906209","1","3906209","Rurrenabaque","-14.44125","-67.52781","PPL","populated place","6295630|6255150|BO|03|3906209","Earth|South America|Bolivia|El Beni|Rurrenabaque","2","1","1","CRCC wins 579 million USD contract to construct the Rurrenabaque-Riberalta Highway Project [Linked to #36350]","","start-actual","","end-actual","China","CHN","Bolivia","BOL","210","Transport and Storage","Pipeline/identification","2014","2014","526363636.4","0.0","87727272.7333","0.0"
"32133","32133_9253754","3","9253754","Aoral","11.73667","104.06105","ADM2","second-order administrative division","6295630|6255147|KH|04|9253754","Earth|Asia|Cambodia|Kampong Speu|Aoral","1","1","1","Construction of national road No. 44 (Linked to Project ID#32199)","2013-05-06","start-actual","","end-actual","China","CHN","Cambodia","KHM","210","Transport and Storage","Implementation","2013","2013","0.0","0.0","0.0","0.0"
"32133","32133_1831132","4","1831132","Kampong Speu","11.5","104.33333","ADM1","first-order administrative division","6295630|6255147|KH|04","Earth|Asia|Cambodia|Kampong Speu","1","1","1","Construction of national road No. 44 (Linked to Project ID#32199)","2013-05-06","start-actual","","end-actual","China","CHN","Cambodia","KHM","210","Transport and Storage","Implementation","2013","2013","0.0","0.0","0.0","0.0"
"30615","30615_161288","3","161288","Bagamoyo District","-6.30757","38.46654","ADM2","second-order administrative division","6295630|6255146|TZ|02|161288","Earth|Africa|Tanzania|Pwani|Bagamoyo District","1","2","1","China Provides Shipping Container Inspection Equipment to Tanzania","","start-actual","","end-actual","China","CHN","Tanzania","TZA","210","Transport and Storage","Pipeline/identification","2013","2013","3302752.294","0.0","1100917.43133","0.0"
"30615","30615_155021","2","155021","Malindi","-6.16667","39.2","ADM3","third-order administrative division","6295630|6255146|TZ|25|155021","Earth|Africa|Tanzania|Zanzibar Urban/West|Malindi","1","2","1","China Provides Shipping Container Inspection Equipment to Tanzania","","start-actual","","end-actual","China","CHN","Tanzania","TZA","210","Transport and Storage","Pipeline/identification","2013","2013","3302752.294","0.0","1100917.43133","0.0"
"30602","30602_161288","3","161288","Bagamoyo District","-6.30757","38.46654","ADM2","second-order administrative division","6295630|6255146|TZ|02|161288","Earth|Africa|Tanzania|Pwani|Bagamoyo District","1","1","1","Infrastructure Development Cooperation Phase 1","","start-actual","","end-actual","China","CHN","Tanzania","TZA","160","Other Social Infrastructure and Services","Pipeline/identification"," "," ","0.0","0.0","0.0","0.0"
"30602","30602_877747","1","877747","Mtwara","-10.26667","40.18333","PPLA","seat of a first-order administrative division","6295630|6255146|TZ|11|877747","Earth|Africa|Tanzania|Mtwara|Mtwara","2","1","1","Infrastructure Development Cooperation Phase 1","","start-actual","","end-actual","China","CHN","Tanzania","TZA","160","Other Social Infrastructure and Services","Pipeline/identification"," "," ","0.0","0.0","0.0","0.0"
"30602","30602_149606","1","149606","Tanga","-5.06893","39.09875","PPLA","seat of a first-order administrative division","6295630|6255146|TZ|18|149606","Earth|Africa|Tanzania|Tanga|Tanga","2","1","1","Infrastructure Development Cooperation Phase 1","","start-actual","","end-actual","China","CHN","Tanzania","TZA","160","Other Social Infrastructure and Services","Pipeline/identification"," "," ","0.0","0.0","0.0","0.0"
"30597","30597_161288","3","161288","Bagamoyo District","-6.30757","38.46654","ADM2","second-order administrative division","6295630|6255146|TZ|02|161288","Earth|Africa|Tanzania|Pwani|Bagamoyo District","1","1","1","Bagamoyo Port rail and road project","","start-actual","","end-actual","China","CHN","Tanzania","TZA","210","Transport and Storage","Pipeline/identification"," "," ","0.0","0.0","0.0","0.0"
"30597","30597_7647520","3","7647520","Kibaha District","-6.76667","38.91667","ADM2","second-order administrative division","6295630|6255146|TZ|02|7647520","Earth|Africa|Tanzania|Pwani|Kibaha District","1","1","1","Bagamoyo Port rail and road project","","start-actual","","end-actual","China","CHN","Tanzania","TZA","210","Transport and Storage","Pipeline/identification"," "," ","0.0","0.0","0.0","0.0"
"30597","30597_161290","1","161290","Bagamoyo","-6.44222","38.90422","PPL","populated place","6295630|6255146|TZ|02|161290","Earth|Africa|Tanzania|Pwani|Bagamoyo","2","1","1","Bagamoyo Port rail and road project","","start-actual","","end-actual","China","CHN","Tanzania","TZA","210","Transport and Storage","Pipeline/identification"," "," ","0.0","0.0","0.0","0.0"
"30597","30597_153412","1","153412","Mlandizi","-6.7","38.73333","PPL","populated place","6295630|6255146|TZ|02|153412","Earth|Africa|Tanzania|Pwani|Mlandizi","2","1","1","Bagamoyo Port rail and road project","","start-actual","","end-actual","China","CHN","Tanzania","TZA","210","Transport and Storage","Pipeline/identification"," "," ","0.0","0.0","0.0","0.0"
"32146","32146_7647222","3","7647222","Baray","12.42","105.06","ADM2","second-order administrative division","6295630|6255147|KH|05|7647222","Earth|Asia|Cambodia|Kampong Thom|Baray","1","2","1","EXIMbank concessional loan for Greater-Mekong Subregion Intercommunication System (GMS-IS) Cambodia Section (Phase I) (Linked to Project ID#32113 )","","start-actual","2010-07-05","end-actual","China","CHN","Cambodia","KHM","220","Communications","Completion","2007","2010","21176228.23","0.0","920705.575217","0.0"
"32146","32146_7647221","3","7647221","Cheung Prey","12.1","105.07","ADM2","second-order administrative division","6295630|6255147|KH|02|7647221","Earth|Asia|Cambodia|Kampong Cham|Cheung Prey","1","2","1","EXIMbank concessional loan for Greater-Mekong Subregion Intercommunication System (GMS-IS) Cambodia Section (Phase I) (Linked to Project ID#32113 )","","start-actual","2010-07-05","end-actual","China","CHN","Cambodia","KHM","220","Communications","Completion","2007","2010","21176228.23","0.0","920705.575217","0.0"
"32146","32146_9253803","3","9253803","Chi Kraeng","13.20771","104.37154","ADM2","second-order administrative division","6295630|6255147|KH|24|9253803","Earth|Asia|Cambodia|Siem Reap|Chi Kraeng","1","2","1","EXIMbank concessional loan for Greater-Mekong Subregion Intercommunication System (GMS-IS) Cambodia Section (Phase I) (Linked to Project ID#32113 )","","start-actual","2010-07-05","end-actual","China","CHN","Cambodia","KHM","220","Communications","Completion","2007","2010","21176228.23","0.0","920705.575217","0.0"
"32146","32146_7647526","3","7647526","Kampong Cham","11.98","105.445","ADM2","second-order administrative division","6295630|6255147|KH|02|7647526","Earth|Asia|Cambodia|Kampong Cham|Kampong Cham","1","2","1","EXIMbank concessional loan for Greater-Mekong Subregion Intercommunication System (GMS-IS) Cambodia Section (Phase I) (Linked to Project ID#32113 )","","start-actual","2010-07-05","end-actual","China","CHN","Cambodia","KHM","220","Communications","Completion","2007","2010","21176228.23","0.0","920705.575217","0.0"
"32146","32146_7647220","3","7647220","Kracheh","12.57","106.2","ADM2","second-order administrative division","6295630|6255147|KH|09|7647220","Earth|Asia|Cambodia|Kratie|Kracheh","1","2","1","EXIMbank concessional loan for Greater-Mekong Subregion Intercommunication System (GMS-IS) Cambodia Section (Phase I) (Linked to Project ID#32113 )","","start-actual","2010-07-05","end-actual","China","CHN","Cambodia","KHM","220","Communications","Completion","2007","2010","21176228.23","0.0","920705.575217","0.0"
"32146","32146_9253742","3","9253742","Memot","11.88137","106.20444","ADM2","second-order administrative division","6295630|6255147|KH|02|9253742","Earth|Asia|Cambodia|Kampong Cham Province|Memot","1","2","1","EXIMbank concessional loan for Greater-Mekong Subregion Intercommunication System (GMS-IS) Cambodia Section (Phase I) (Linked to Project ID#32113 )","","start-actual","2010-07-05","end-actual","China","CHN","Cambodia","KHM","220","Communications","Completion","2007","2010","21176228.23","0.0","920705.575217","0.0"
"32146","32146_9253779","3","9253779","Sambour","12.98255","106.09257","ADM2","second-order administrative division","6295630|6255147|KH|09|9253779","Earth|Asia|Cambodia|Kratie|Sambour","1","2","1","EXIMbank concessional loan for Greater-Mekong Subregion Intercommunication System (GMS-IS) Cambodia Section (Phase I) (Linked to Project ID#32113 )","","start-actual","2010-07-05","end-actual","China","CHN","Cambodia","KHM","220","Communications","Completion","2007","2010","21176228.23","0.0","920705.575217","0.0"
